Sampling Date,State,City/Town/Village/Area,Location of Monitoring Station,Type of Location,SO2,NO2,RSPM/PM10,SPM
3/6/2007,Uttar Pradesh,Kanpur,Deputy Ka Parao,Residential and others,6.5,22.3,192,458
3/9/2007,Uttar Pradesh,Kanpur,Deputy Ka Parao,Residential and others,6.4,24.3,231,419
13-03-07,Uttar Pradesh,Kanpur,Deputy Ka Parao,Residential and others,NA,NA,173,416
16-03-07,Uttar Pradesh,Kanpur,Deputy Ka Parao,Residential and others,6.3,28.2,258,524
20-03-07,Uttar Pradesh,Kanpur,Deputy Ka Parao,Residential and others,6.2,28.4,174,410
23-03-07,Uttar Pradesh,Kanpur,Deputy Ka Parao,Residential and others,7,30.6,160,398
30-03-07,Uttar Pradesh,Kanpur,Deputy Ka Parao,Residential and others,6.7,24.2,248,529
4/3/2007,Uttar Pradesh,Kanpur,Deputy Ka Parao,Residential and others,6.6,27.9,184,422
4/10/2007,Uttar Pradesh,Kanpur,Deputy Ka Parao,Residential and others,7.5,28.2,220,490
13-04-07,Uttar Pradesh,Kanpur,Deputy Ka Parao,Residential and others,7.2,30.9,216,477
17-04-07,Uttar Pradesh,Kanpur,Deputy Ka Parao,Residential and others,6,21.7,144,392
20-04-07,Uttar Pradesh,Kanpur,Deputy Ka Parao,Residential and others,6.1,24.9,217,478
24-04-07,Uttar Pradesh,Kanpur,Deputy Ka Parao,Residential and others,7.3,30.8,193,443
27-04-07,Uttar Pradesh,Kanpur,Deputy Ka Parao,Residential and others,6.6,25.7,247,492
5/1/2007,Uttar Pradesh,Kanpur,Deputy Ka Parao,Residential and others,7.2,27.9,214,482
5/5/2007,Uttar Pradesh,Kanpur,Deputy Ka Parao,Residential and others,7.4,31.3,252,530
5/8/2007,Uttar Pradesh,Kanpur,Deputy Ka Parao,Residential and others,6.7,28,266,554
5/11/2007,Uttar Pradesh,Kanpur,Deputy Ka Parao,Residential and others,7.6,27.6,204,433
15-05-07,Uttar Pradesh,Kanpur,Deputy Ka Parao,Residential and others,6.9,28.6,217,490
18-05-07,Uttar Pradesh,Kanpur,Deputy Ka Parao,Residential and others,5.8,19.8,164,392
22-05-07,Uttar Pradesh,Kanpur,Deputy Ka Parao,Residential and others,7.5,28.9,160,370
25-05-07,Uttar Pradesh,Kanpur,Deputy Ka Parao,Residential and others,5.9,24.1,230,487
29-05-07,Uttar Pradesh,Kanpur,Deputy Ka Parao,Residential and others,7.3,29.9,180,420
6/1/2007,Uttar Pradesh,Kanpur,Deputy Ka Parao,Residential and others,6.2,24.3,241,497
6/5/2007,Uttar Pradesh,Kanpur,Deputy Ka Parao,Residential and others,7.5,28.4,163,402
6/8/2007,Uttar Pradesh,Kanpur,Deputy Ka Parao,Residential and others,7.5,28.3,186,414
6/12/2007,Uttar Pradesh,Kanpur,Deputy Ka Parao,Residential and others,6.1,23.2,163,359
15-06-07,Uttar Pradesh,Kanpur,Deputy Ka Parao,Residential and others,6.2,22,165,330
19-06-07,Uttar Pradesh,Kanpur,Deputy Ka Parao,Residential and others,7.3,28,158,374
22-06-07,Uttar Pradesh,Kanpur,Deputy Ka Parao,Residential and others,NA,NA,NA,NA
26-06-07,Uttar Pradesh,Kanpur,Deputy Ka Parao,Residential and others,6.4,24.7,179,420
29-06-07,Uttar Pradesh,Kanpur,Deputy Ka Parao,Residential and others,5.9,23.2,159,380
7/3/2007,Uttar Pradesh,Kanpur,Deputy Ka Parao,Residential and others,NA,NA,168,295
7/6/2007,Uttar Pradesh,Kanpur,Deputy Ka Parao,Residential and others,5.5,20.2,136,316
7/10/2007,Uttar Pradesh,Kanpur,Deputy Ka Parao,Residential and others,6.2,23.9,193,411
13-07-07,Uttar Pradesh,Kanpur,Deputy Ka Parao,Residential and others,5.8,22.7,205,445
17-07-07,Uttar Pradesh,Kanpur,Deputy Ka Parao,Residential and others,7.3,27,174,386
20-07-07,Uttar Pradesh,Kanpur,Deputy Ka Parao,Residential and others,7.3,25.5,175,396
24-07-07,Uttar Pradesh,Kanpur,Deputy Ka Parao,Residential and others,5.5,23,150,332
27-07-07,Uttar Pradesh,Kanpur,Deputy Ka Parao,Residential and others,5.2,18.7,159,346
31-07-07,Uttar Pradesh,Kanpur,Deputy Ka Parao,Residential and others,6,22.6,141,313
8/3/2007,Uttar Pradesh,Kanpur,Deputy Ka Parao,Residential and others,4.6,14.3,137,308
8/7/2007,Uttar Pradesh,Kanpur,Deputy Ka Parao,Residential and others,NA,NA,NA,NA
8/10/2007,Uttar Pradesh,Kanpur,Deputy Ka Parao,Residential and others,6.4,18.6,112,259
14-08-07,Uttar Pradesh,Kanpur,Deputy Ka Parao,Residential and others,5.7,21.9,169,335
17-08-07,Uttar Pradesh,Kanpur,Deputy Ka Parao,Residential and others,7.5,26.6,127,318
21-08-07,Uttar Pradesh,Kanpur,Deputy Ka Parao,Residential and others,5.6,18.1,145,311
24-08-07,Uttar Pradesh,Kanpur,Deputy Ka Parao,Residential and others,5.4,15.4,137,310
31-08-07,Uttar Pradesh,Kanpur,Deputy Ka Parao,Residential and others,7,22.6,171,371
9/7/2007,Uttar Pradesh,Kanpur,Deputy Ka Parao,Residential and others,5.1,19.8,137,330
9/11/2007,Uttar Pradesh,Kanpur,Deputy Ka Parao,Residential and others,6.4,20.8,162,379
14-09-07,Uttar Pradesh,Kanpur,Deputy Ka Parao,Residential and others,5.8,18.8,175,369
18-09-07,Uttar Pradesh,Kanpur,Deputy Ka Parao,Residential and others,5.5,17.5,129,300
21-09-07,Uttar Pradesh,Kanpur,Deputy Ka Parao,Residential and others,5.8,19,198,446
25-09-07,Uttar Pradesh,Kanpur,Deputy Ka Parao,Residential and others,5.8,18.5,133,291
28-09-07,Uttar Pradesh,Kanpur,Deputy Ka Parao,Residential and others,5.4,19,156,351
10/5/2007,Uttar Pradesh,Kanpur,Deputy Ka Parao,Residential and others,6,20.7,142,325
10/9/2007,Uttar Pradesh,Kanpur,Deputy Ka Parao,Residential and others,6.9,23.8,152,332
16-10-07,Uttar Pradesh,Kanpur,Deputy Ka Parao,Residential and others,6.2,20.2,182,407
19-10-07,Uttar Pradesh,Kanpur,Deputy Ka Parao,Residential and others,6,20.3,147,326
23-10-07,Uttar Pradesh,Kanpur,Deputy Ka Parao,Residential and others,7.1,20.2,210,451
30-10-07,Uttar Pradesh,Kanpur,Deputy Ka Parao,Residential and others,5.4,19.1,221,503
11/2/2007,Uttar Pradesh,Kanpur,Deputy Ka Parao,Residential and others,8,25.8,219,464
11/6/2007,Uttar Pradesh,Kanpur,Deputy Ka Parao,Residential and others,5.7,24.1,244,519
13-11-07,Uttar Pradesh,Kanpur,Deputy Ka Parao,Residential and others,6.8,23.7,242,541
16-11-07,Uttar Pradesh,Kanpur,Deputy Ka Parao,Residential and others,NA,NA,209,472
20-11-07,Uttar Pradesh,Kanpur,Deputy Ka Parao,Residential and others,7,25.8,226,530
23-11-07,Uttar Pradesh,Kanpur,Deputy Ka Parao,Residential and others,5.3,22.5,244,532
27-11-07,Uttar Pradesh,Kanpur,Deputy Ka Parao,Residential and others,5.2,22.5,235,522
30-11-07,Uttar Pradesh,Kanpur,Deputy Ka Parao,Residential and others,5.5,19.9,252,521
12/4/2007,Uttar Pradesh,Kanpur,Deputy Ka Parao,Residential and others,6,21.5,252,532
12/7/2007,Uttar Pradesh,Kanpur,Deputy Ka Parao,Residential and others,6.5,22.9,245,519
12/11/2007,Uttar Pradesh,Kanpur,Deputy Ka Parao,Residential and others,NA,NA,244,503
14-12-07,Uttar Pradesh,Kanpur,Deputy Ka Parao,Residential and others,6.8,23.2,228,495
18-12-07,Uttar Pradesh,Kanpur,Deputy Ka Parao,Residential and others,6.5,23.3,233,509
28-12-07,Uttar Pradesh,Kanpur,Deputy Ka Parao,Residential and others,7.7,28.7,219,562
1/8/2007,Uttar Pradesh,Kanpur,Kidwai nagar,Residential and others,7.7,26.3,224,560
1/11/2007,Uttar Pradesh,Kanpur,Kidwai nagar,Residential and others,8.6,30.5,296,644
15-01-07,Uttar Pradesh,Kanpur,Kidwai nagar,Residential and others,7.9,25.6,243,522
18-01-07,Uttar Pradesh,Kanpur,Kidwai nagar,Residential and others,9.3,27.3,234,578
22-01-07,Uttar Pradesh,Kanpur,Kidwai nagar,Residential and others,8.4,24.4,228,509
25-01-07,Uttar Pradesh,Kanpur,Kidwai nagar,Residential and others,8.4,26,260,605
29-01-07,Uttar Pradesh,Kanpur,Kidwai nagar,Residential and others,9.9,29.8,279,583
2/1/2007,Uttar Pradesh,Kanpur,Kidwai nagar,Residential and others,7,25.2,251,606
2/5/2007,Uttar Pradesh,Kanpur,Kidwai nagar,Residential and others,11.2,31.8,247,581
2/8/2007,Uttar Pradesh,Kanpur,Kidwai nagar,Residential and others,8.7,28.2,256,565
2/12/2007,Uttar Pradesh,Kanpur,Kidwai nagar,Residential and others,9.5,28.9,274,562
15-02-07,Uttar Pradesh,Kanpur,Kidwai nagar,Residential and others,8.9,25,221,555
19-02-07,Uttar Pradesh,Kanpur,Kidwai nagar,Residential and others,5.5,16.7,219,493
22-02-07,Uttar Pradesh,Kanpur,Kidwai nagar,Residential and others,6.6,23.4,201,464
26-02-07,Uttar Pradesh,Kanpur,Kidwai nagar,Residential and others,6.9,22.2,225,489
3/1/2007,Uttar Pradesh,Kanpur,Kidwai nagar,Residential and others,7.5,30,242,492
3/5/2007,Uttar Pradesh,Kanpur,Kidwai nagar,Residential and others,7.2,28.8,221,485
3/8/2007,Uttar Pradesh,Kanpur,Kidwai nagar,Residential and others,6.9,26.4,221,485
3/12/2007,Uttar Pradesh,Kanpur,Kidwai nagar,Residential and others,7.7,29.9,206,437
15-03-07,Uttar Pradesh,Kanpur,Kidwai nagar,Residential and others,6.8,28.1,193,448
22-03-07,Uttar Pradesh,Kanpur,Kidwai nagar,Residential and others,7.1,28.1,214,505
23-03-07,Uttar Pradesh,Kanpur,Kidwai nagar,Residential and others,6.3,25,226,468
26-03-07,Uttar Pradesh,Kanpur,Kidwai nagar,Residential and others,7.3,29.6,177,437
29-03-07,Uttar Pradesh,Kanpur,Kidwai nagar,Residential and others,6,27.8,208,467
4/2/2007,Uttar Pradesh,Kanpur,Kidwai nagar,Residential and others,6.8,30.1,189,442
4/5/2007,Uttar Pradesh,Kanpur,Kidwai nagar,Residential and others,6.4,25.5,210,475
4/9/2007,Uttar Pradesh,Kanpur,Kidwai nagar,Residential and others,10.7,29.7,223,487
4/12/2007,Uttar Pradesh,Kanpur,Kidwai nagar,Residential and others,8,29.1,209,450
16-04-07,Uttar Pradesh,Kanpur,Kidwai nagar,Residential and others,7.8,30.3,185,448
23-04-07,Uttar Pradesh,Kanpur,Kidwai nagar,Residential and others,5.3,21.2,222,488
26-04-07,Uttar Pradesh,Kanpur,Kidwai nagar,Residential and others,7.3,26.3,217,485
30-04-07,Uttar Pradesh,Kanpur,Kidwai nagar,Residential and others,6.6,26.3,198,442
5/3/2007,Uttar Pradesh,Kanpur,Kidwai nagar,Residential and others,5.3,20.1,163,387
5/7/2007,Uttar Pradesh,Kanpur,Kidwai nagar,Residential and others,5.8,25.9,201,451
5/10/2007,Uttar Pradesh,Kanpur,Kidwai nagar,Residential and others,7,28.3,237,506
14-05-07,Uttar Pradesh,Kanpur,Kidwai nagar,Residential and others,6.3,26.8,187,438
17-05-07,Uttar Pradesh,Kanpur,Kidwai nagar,Residential and others,8.4,28.2,178,405
21-05-07,Uttar Pradesh,Kanpur,Kidwai nagar,Residential and others,6.2,24.8,166,393
24-05-07,Uttar Pradesh,Kanpur,Kidwai nagar,Residential and others,7.1,23.4,172,396
28-05-07,Uttar Pradesh,Kanpur,Kidwai nagar,Residential and others,5.6,25.2,187,422
31-05-07,Uttar Pradesh,Kanpur,Kidwai nagar,Residential and others,7.9,28.3,205,440
6/4/2007,Uttar Pradesh,Kanpur,Kidwai nagar,Residential and others,6.3,24.3,195,420
6/7/2007,Uttar Pradesh,Kanpur,Kidwai nagar,Residential and others,7.3,27.1,204,408
6/11/2007,Uttar Pradesh,Kanpur,Kidwai nagar,Residential and others,6.8,25.6,194,409
14-06-07,Uttar Pradesh,Kanpur,Kidwai nagar,Residential and others,6.4,26.5,178,378
18-06-07,Uttar Pradesh,Kanpur,Kidwai nagar,Residential and others,7.1,27,216,468
21-06-07,Uttar Pradesh,Kanpur,Kidwai nagar,Residential and others,6.8,29.6,163,373
25-06-07,Uttar Pradesh,Kanpur,Kidwai nagar,Residential and others,5.4,23.1,186,406
28-06-07,Uttar Pradesh,Kanpur,Kidwai nagar,Residential and others,5.3,23.5,143,311
7/2/2007,Uttar Pradesh,Kanpur,Kidwai nagar,Residential and others,7.6,27.3,118,291
7/5/2007,Uttar Pradesh,Kanpur,Kidwai nagar,Residential and others,8.5,25.5,173,375
7/9/2007,Uttar Pradesh,Kanpur,Kidwai nagar,Residential and others,6.2,21.6,155,376
7/12/2007,Uttar Pradesh,Kanpur,Kidwai nagar,Residential and others,6.5,26.5,181,434
16-07-07,Uttar Pradesh,Kanpur,Kidwai nagar,Residential and others,5.4,19.9,169,388
19-07-07,Uttar Pradesh,Kanpur,Kidwai nagar,Residential and others,7.4,26.5,180,395
23-07-07,Uttar Pradesh,Kanpur,Kidwai nagar,Residential and others,6.8,21.5,146,339
26-07-07,Uttar Pradesh,Kanpur,Kidwai nagar,Residential and others,5.4,22.1,137,303
30-07-07,Uttar Pradesh,Kanpur,Kidwai nagar,Residential and others,5.9,16.7,166,371
8/2/2007,Uttar Pradesh,Kanpur,Kidwai nagar,Residential and others,4,15.2,144,307
8/6/2007,Uttar Pradesh,Kanpur,Kidwai nagar,Residential and others,5.2,17.6,171,373
8/9/2007,Uttar Pradesh,Kanpur,Kidwai nagar,Residential and others,5.5,19.5,132,302
13-08-07,Uttar Pradesh,Kanpur,Kidwai nagar,Residential and others,5.6,13.8,132,304
16-08-07,Uttar Pradesh,Kanpur,Kidwai nagar,Residential and others,5.2,15.2,139,306
20-08-07,Uttar Pradesh,Kanpur,Kidwai nagar,Residential and others,6.1,17.7,123,296
23-08-07,Uttar Pradesh,Kanpur,Kidwai nagar,Residential and others,5.9,18.4,141,333
27-08-07,Uttar Pradesh,Kanpur,Kidwai nagar,Residential and others,5.1,18,111,269
30-08-07,Uttar Pradesh,Kanpur,Kidwai nagar,Residential and others,6,18.5,177,389
9/3/2007,Uttar Pradesh,Kanpur,Kidwai nagar,Residential and others,7,20.6,169,399
9/6/2007,Uttar Pradesh,Kanpur,Kidwai nagar,Residential and others,5.7,16,141,326
9/10/2007,Uttar Pradesh,Kanpur,Kidwai nagar,Residential and others,3.8,12.2,166,392
13-09-07,Uttar Pradesh,Kanpur,Kidwai nagar,Residential and others,6.3,22.9,144,335
20-09-07,Uttar Pradesh,Kanpur,Kidwai nagar,Residential and others,5,15.8,257,435
24-09-07,Uttar Pradesh,Kanpur,Kidwai nagar,Residential and others,NA,NA,139,270
27-09-07,Uttar Pradesh,Kanpur,Kidwai nagar,Residential and others,NA,NA,163,391
10/1/2007,Uttar Pradesh,Kanpur,Kidwai nagar,Residential and others,5.6,17.6,209,455
10/4/2007,Uttar Pradesh,Kanpur,Kidwai nagar,Residential and others,6.3,18.2,141,311
10/8/2007,Uttar Pradesh,Kanpur,Kidwai nagar,Residential and others,6.9,18.5,160,371
10/11/2007,Uttar Pradesh,Kanpur,Kidwai nagar,Residential and others,6.9,22.6,193,400
18-10-07,Uttar Pradesh,Kanpur,Kidwai nagar,Residential and others,6.4,19.3,161,389
22-10-07,Uttar Pradesh,Kanpur,Kidwai nagar,Residential and others,NA,NA,155,369
25-10-07,Uttar Pradesh,Kanpur,Kidwai nagar,Residential and others,6.5,20.2,196,439
29-10-07,Uttar Pradesh,Kanpur,Kidwai nagar,Residential and others,7,20.9,210,452
11/1/2007,Uttar Pradesh,Kanpur,Kidwai nagar,Residential and others,8,24.8,239,548
11/5/2007,Uttar Pradesh,Kanpur,Kidwai nagar,Residential and others,6.7,26.3,219,524
11/12/2007,Uttar Pradesh,Kanpur,Kidwai nagar,Residential and others,5.9,23.6,219,516
15-11-07,Uttar Pradesh,Kanpur,Kidwai nagar,Residential and others,5.4,19.7,224,507
19-11-07,Uttar Pradesh,Kanpur,Kidwai nagar,Residential and others,5.3,19.6,212,483
22-11-07,Uttar Pradesh,Kanpur,Kidwai nagar,Residential and others,8.4,25.1,204,466
26-11-07,Uttar Pradesh,Kanpur,Kidwai nagar,Residential and others,7.2,25.7,231,525
29-11-07,Uttar Pradesh,Kanpur,Kidwai nagar,Residential and others,6.5,23,237,501
12/3/2007,Uttar Pradesh,Kanpur,Kidwai nagar,Residential and others,7.5,26,243,540
12/6/2007,Uttar Pradesh,Kanpur,Kidwai nagar,Residential and others,NA,NA,217,497
12/10/2007,Uttar Pradesh,Kanpur,Kidwai nagar,Residential and others,7.5,27.9,205,494
13-12-07,Uttar Pradesh,Kanpur,Kidwai nagar,Residential and others,5.3,17.5,229,495
17-12-07,Uttar Pradesh,Kanpur,Kidwai nagar,Residential and others,5,20,233,527
20-12-07,Uttar Pradesh,Kanpur,Kidwai nagar,Residential and others,7.5,25.6,219,509
24-12-07,Uttar Pradesh,Kanpur,Kidwai nagar,Residential and others,6.7,22.8,205,468
27-12-07,Uttar Pradesh,Kanpur,Kidwai nagar,Residential and others,7.8,27.3,241,529
31-12-07,Uttar Pradesh,Kanpur,Kidwai nagar,Residential and others,6.5,24.6,245,454
1/2/2007,Uttar Pradesh,Kanpur,Vikas Nagar,Residential and others,NA,34,212,325
1/3/2007,Uttar Pradesh,Kanpur,Vikas Nagar,Residential and others,NA,24.7,140,271
1/4/2007,Uttar Pradesh,Kanpur,Vikas Nagar,Residential and others,NA,29,128,318
1/5/2007,Uttar Pradesh,Kanpur,Vikas Nagar,Residential and others,NA,26.7,163,279
1/8/2007,Uttar Pradesh,Kanpur,Vikas Nagar,Residential and others,NA,25.3,312,429
1/9/2007,Uttar Pradesh,Kanpur,Vikas Nagar,Residential and others,NA,28.5,292,413
1/10/2007,Uttar Pradesh,Kanpur,Vikas Nagar,Residential and others,NA,20.2,338,508
1/11/2007,Uttar Pradesh,Kanpur,Vikas Nagar,Residential and others,NA,NA,NA,NA
19-01-07,Uttar Pradesh,Kanpur,Vikas Nagar,Residential and others,NA,30.5,192,325
25-01-07,Uttar Pradesh,Kanpur,Vikas Nagar,Residential and others,2.7,43.8,287,482
29-01-07,Uttar Pradesh,Kanpur,Vikas Nagar,Residential and others,2.6,48.2,321,585
31-01-07,Uttar Pradesh,Kanpur,Vikas Nagar,Residential and others,NA,21.8,129,293
2/8/2007,Uttar Pradesh,Kanpur,Vikas Nagar,Residential and others,2.4,12.3,150,215
2/9/2007,Uttar Pradesh,Kanpur,Vikas Nagar,Residential and others,NA,19.8,161,300
2/12/2007,Uttar Pradesh,Kanpur,Vikas Nagar,Residential and others,NA,12.5,85,119
19-02-07,Uttar Pradesh,Kanpur,Vikas Nagar,Residential and others,NA,21.7,111,193
20-02-07,Uttar Pradesh,Kanpur,Vikas Nagar,Residential and others,NA,12,87,165
21-02-07,Uttar Pradesh,Kanpur,Vikas Nagar,Residential and others,NA,13.2,95,177
22-02-07,Uttar Pradesh,Kanpur,Vikas Nagar,Residential and others,NA,17.7,93,171
23-02-07,Uttar Pradesh,Kanpur,Vikas Nagar,Residential and others,2.4,24.3,89,169
26-02-07,Uttar Pradesh,Kanpur,Vikas Nagar,Residential and others,NA,21.7,91,157
27-02-07,Uttar Pradesh,Kanpur,Vikas Nagar,Residential and others,2.4,24.2,68,225
28-02-07,Uttar Pradesh,Kanpur,Vikas Nagar,Residential and others,2.5,18.3,128,382
3/1/2007,Uttar Pradesh,Kanpur,Vikas Nagar,Residential and others,NA,21.5,136,269
3/2/2007,Uttar Pradesh,Kanpur,Vikas Nagar,Residential and others,NA,11.5,57,125
3/8/2007,Uttar Pradesh,Kanpur,Vikas Nagar,Residential and others,NA,23.3,177,243
3/9/2007,Uttar Pradesh,Kanpur,Vikas Nagar,Residential and others,NA,22.6,139,298
3/12/2007,Uttar Pradesh,Kanpur,Vikas Nagar,Residential and others,NA,27.8,89,461
13-03-07,Uttar Pradesh,Kanpur,Vikas Nagar,Residential and others,NA,NA,51,200
14-03-07,Uttar Pradesh,Kanpur,Vikas Nagar,Residential and others,2.4,16,43,108
15-03-07,Uttar Pradesh,Kanpur,Vikas Nagar,Residential and others,NA,16,49,100
20-03-07,Uttar Pradesh,Kanpur,Vikas Nagar,Residential and others,NA,NA,NA,NA
21-03-07,Uttar Pradesh,Kanpur,Vikas Nagar,Residential and others,NA,18.7,83,252
22-03-07,Uttar Pradesh,Kanpur,Vikas Nagar,Residential and others,NA,21.2,111,178
23-03-07,Uttar Pradesh,Kanpur,Vikas Nagar,Residential and others,NA,13.8,38,133
26-03-07,Uttar Pradesh,Kanpur,Vikas Nagar,Residential and others,NA,16.8,96,504
27-03-07,Uttar Pradesh,Kanpur,Vikas Nagar,Residential and others,NA,NA,87,215
28-03-07,Uttar Pradesh,Kanpur,Vikas Nagar,Residential and others,NA,18,82,234
29-03-07,Uttar Pradesh,Kanpur,Vikas Nagar,Residential and others,NA,10.8,106,279
30-03-07,Uttar Pradesh,Kanpur,Vikas Nagar,Residential and others,NA,23,150,340
4/2/2007,Uttar Pradesh,Kanpur,Vikas Nagar,Residential and others,NA,17.1,77,344
4/3/2007,Uttar Pradesh,Kanpur,Vikas Nagar,Residential and others,NA,NA,159,644
4/4/2007,Uttar Pradesh,Kanpur,Vikas Nagar,Residential and others,NA,11.4,61,385
4/5/2007,Uttar Pradesh,Kanpur,Vikas Nagar,Residential and others,2.4,18.6,116,261
4/6/2007,Uttar Pradesh,Kanpur,Vikas Nagar,Residential and others,2.5,22.1,113,291
4/9/2007,Uttar Pradesh,Kanpur,Vikas Nagar,Residential and others,NA,32.5,79,267
4/11/2007,Uttar Pradesh,Kanpur,Vikas Nagar,Residential and others,2.9,5.8,183,431
4/12/2007,Uttar Pradesh,Kanpur,Vikas Nagar,Residential and others,NA,16,166,419
13-04-07,Uttar Pradesh,Kanpur,Vikas Nagar,Residential and others,NA,13.4,141,454
15-04-07,Uttar Pradesh,Kanpur,Vikas Nagar,Residential and others,NA,16,150,408
19-04-07,Uttar Pradesh,Kanpur,Vikas Nagar,Residential and others,3.5,29.8,234,476
21-04-07,Uttar Pradesh,Kanpur,Vikas Nagar,Residential and others,5.4,30,288,530
23-04-07,Uttar Pradesh,Kanpur,Vikas Nagar,Residential and others,3.5,17.3,304,532
24-04-07,Uttar Pradesh,Kanpur,Vikas Nagar,Residential and others,2.6,21.5,199,528
25-04-07,Uttar Pradesh,Kanpur,Vikas Nagar,Residential and others,2.4,14.3,194,515
26-04-07,Uttar Pradesh,Kanpur,Vikas Nagar,Residential and others,NA,22.1,168,560
27-04-07,Uttar Pradesh,Kanpur,Vikas Nagar,Residential and others,NA,13.7,168,518
30-04-07,Uttar Pradesh,Kanpur,Vikas Nagar,Residential and others,NA,11,115,483
5/1/2007,Uttar Pradesh,Kanpur,Vikas Nagar,Residential and others,3.5,21.6,97,291
5/2/2007,Uttar Pradesh,Kanpur,Vikas Nagar,Residential and others,3.4,24,121,366
5/3/2007,Uttar Pradesh,Kanpur,Vikas Nagar,Residential and others,NA,13.7,157,510
5/4/2007,Uttar Pradesh,Kanpur,Vikas Nagar,Residential and others,2.7,10.8,119,312
5/7/2007,Uttar Pradesh,Kanpur,Vikas Nagar,Residential and others,2.4,10,80,244
5/8/2007,Uttar Pradesh,Kanpur,Vikas Nagar,Residential and others,NA,13.7,99,246
5/10/2007,Uttar Pradesh,Kanpur,Vikas Nagar,Residential and others,NA,34.1,116,269
14-05-07,Uttar Pradesh,Kanpur,Vikas Nagar,Residential and others,NA,9.3,111,298
15-05-07,Uttar Pradesh,Kanpur,Vikas Nagar,Residential and others,NA,10.5,104,285
23-05-07,Uttar Pradesh,Kanpur,Vikas Nagar,Residential and others,NA,9,149,393
24-05-07,Uttar Pradesh,Kanpur,Vikas Nagar,Residential and others,2.3,22.7,174,370
28-05-07,Uttar Pradesh,Kanpur,Vikas Nagar,Residential and others,2.3,17.3,186,515
29-05-07,Uttar Pradesh,Kanpur,Vikas Nagar,Residential and others,2.3,17.3,186,515
30-05-07,Uttar Pradesh,Kanpur,Vikas Nagar,Residential and others,2.3,17.6,186,515
31-05-07,Uttar Pradesh,Kanpur,Vikas Nagar,Residential and others,2.3,17.5,186,515
6/1/2007,Uttar Pradesh,Kanpur,Vikas Nagar,Residential and others,NA,22,196,506
6/4/2007,Uttar Pradesh,Kanpur,Vikas Nagar,Residential and others,NA,23.2,267,759
6/5/2007,Uttar Pradesh,Kanpur,Vikas Nagar,Residential and others,NA,NA,145,391
6/11/2007,Uttar Pradesh,Kanpur,Vikas Nagar,Residential and others,NA,15.5,118,518
6/12/2007,Uttar Pradesh,Kanpur,Vikas Nagar,Residential and others,5.2,36,112,408
13-06-07,Uttar Pradesh,Kanpur,Vikas Nagar,Residential and others,4.3,25.8,54,210
15-06-07,Uttar Pradesh,Kanpur,Vikas Nagar,Residential and others,4,9.7,62,192
18-06-07,Uttar Pradesh,Kanpur,Vikas Nagar,Residential and others,3.3,13.8,101,408
19-06-07,Uttar Pradesh,Kanpur,Vikas Nagar,Residential and others,3.3,12.1,75,208
20-06-07,Uttar Pradesh,Kanpur,Vikas Nagar,Residential and others,NA,9.5,91,490
21-06-07,Uttar Pradesh,Kanpur,Vikas Nagar,Residential and others,NA,9.2,87,286
27-06-07,Uttar Pradesh,Kanpur,Vikas Nagar,Residential and others,7.2,13.4,39,135
28-06-07,Uttar Pradesh,Kanpur,Vikas Nagar,Residential and others,3.2,6.9,43,65
29-06-07,Uttar Pradesh,Kanpur,Vikas Nagar,Residential and others,2.7,5.4,43,121
7/2/2007,Uttar Pradesh,Kanpur,Vikas Nagar,Residential and others,2.3,9.3,62,167
7/3/2007,Uttar Pradesh,Kanpur,Vikas Nagar,Residential and others,NA,9.4,32,92
7/4/2007,Uttar Pradesh,Kanpur,Vikas Nagar,Residential and others,NA,9.7,37,77
7/5/2007,Uttar Pradesh,Kanpur,Vikas Nagar,Residential and others,NA,10.2,52,132
7/6/2007,Uttar Pradesh,Kanpur,Vikas Nagar,Residential and others,NA,5.3,45,159
7/9/2007,Uttar Pradesh,Kanpur,Vikas Nagar,Residential and others,NA,7.3,66,214
7/10/2007,Uttar Pradesh,Kanpur,Vikas Nagar,Residential and others,NA,7.4,56,240
7/11/2007,Uttar Pradesh,Kanpur,Vikas Nagar,Residential and others,2.5,12.3,50,143
7/12/2007,Uttar Pradesh,Kanpur,Vikas Nagar,Residential and others,NA,9.8,45,156
13-07-07,Uttar Pradesh,Kanpur,Vikas Nagar,Residential and others,NA,12.9,52,191
16-07-07,Uttar Pradesh,Kanpur,Vikas Nagar,Residential and others,2.9,8.7,46,142
17-07-07,Uttar Pradesh,Kanpur,Vikas Nagar,Residential and others,2.5,14.2,38,89
18-07-07,Uttar Pradesh,Kanpur,Vikas Nagar,Residential and others,NA,18,51,117
20-07-07,Uttar Pradesh,Kanpur,Vikas Nagar,Residential and others,NA,7.3,81,210
23-07-07,Uttar Pradesh,Kanpur,Vikas Nagar,Residential and others,NA,6.2,41,127
24-07-07,Uttar Pradesh,Kanpur,Vikas Nagar,Residential and others,NA,31.5,95,191
25-07-07,Uttar Pradesh,Kanpur,Vikas Nagar,Residential and others,2.5,14.1,42,105
26-07-07,Uttar Pradesh,Kanpur,Vikas Nagar,Residential and others,4.8,12.7,43,125
27-07-07,Uttar Pradesh,Kanpur,Vikas Nagar,Residential and others,2.6,12.6,35,60
30-07-07,Uttar Pradesh,Kanpur,Vikas Nagar,Residential and others,3.1,15.5,49,144
31-07-07,Uttar Pradesh,Kanpur,Vikas Nagar,Residential and others,2.7,11.6,50,140
